,region,state.name,county.name,state_county
612,56097,minnesota,freeborn,"minnesota,freeborn"
613,55912,minnesota,mower,"minnesota,mower"
614,56089,minnesota,freeborn,"minnesota,freeborn"
615,56035,minnesota,freeborn,"minnesota,freeborn"
616,56026,minnesota,steele,"minnesota,steele"
617,56097,minnesota,waseca,"minnesota,waseca"
618,56072,minnesota,steele,"minnesota,steele"
619,56072,minnesota,waseca,"minnesota,waseca"
620,56042,minnesota,freeborn,"minnesota,freeborn"
621,56016,minnesota,freeborn,"minnesota,freeborn"
622,55917,minnesota,dodge,"minnesota,dodge"
623,56020,minnesota,freeborn,"minnesota,freeborn"
624,56026,minnesota,freeborn,"minnesota,freeborn"
625,55953,minnesota,freeborn,"minnesota,freeborn"
626,55953,minnesota,mower,"minnesota,mower"
627,56029,minnesota,freeborn,"minnesota,freeborn"
628,55912,minnesota,freeborn,"minnesota,freeborn"
629,56007,minnesota,freeborn,"minnesota,freeborn"
630,35951,alabama,dekalb,"alabama,dekalb"
631,35957,alabama,blount,"alabama,blount"
632,35976,alabama,marshall,"alabama,marshall"
633,35957,alabama,marshall,"alabama,marshall"
634,35950,alabama,marshall,"alabama,marshall"
635,35016,alabama,marshall,"alabama,marshall"
636,35754,alabama,marshall,"alabama,marshall"
637,35776,alabama,jackson,"alabama,jackson"
638,35962,alabama,marshall,"alabama,marshall"
639,35975,alabama,marshall,"alabama,marshall"
640,35957,alabama,dekalb,"alabama,dekalb"
641,35087,alabama,marshall,"alabama,marshall"
642,35980,alabama,marshall,"alabama,marshall"
643,35755,alabama,jackson,"alabama,jackson"
644,35976,alabama,cullman,"alabama,cullman"
645,35016,alabama,blount,"alabama,blount"
646,35747,alabama,marshall,"alabama,marshall"
647,35175,alabama,marshall,"alabama,marshall"
648,35980,alabama,blount,"alabama,blount"
649,35754,alabama,morgan,"alabama,morgan"
650,35975,alabama,dekalb,"alabama,dekalb"
651,35962,alabama,dekalb,"alabama,dekalb"
652,35769,alabama,marshall,"alabama,marshall"
653,35755,alabama,marshall,"alabama,marshall"
654,35087,alabama,morgan,"alabama,morgan"
655,35087,alabama,cullman,"alabama,cullman"
656,35175,alabama,morgan,"alabama,morgan"
657,35951,alabama,marshall,"alabama,marshall"
658,35976,alabama,blount,"alabama,blount"
659,35769,alabama,jackson,"alabama,jackson"
660,35760,alabama,marshall,"alabama,marshall"
661,35776,alabama,marshall,"alabama,marshall"
662,35760,alabama,madison,"alabama,madison"
663,35776,alabama,madison,"alabama,madison"
664,35016,alabama,cullman,"alabama,cullman"
665,87121,new mexico,bernalillo,"new mexico,bernalillo"
666,87104,new mexico,bernalillo,"new mexico,bernalillo"
667,87018,new mexico,sandoval,"new mexico,sandoval"
668,87106,new mexico,bernalillo,"new mexico,bernalillo"
669,87042,new mexico,valencia,"new mexico,valencia"
670,87107,new mexico,bernalillo,"new mexico,bernalillo"
671,87043,new mexico,sandoval,"new mexico,sandoval"
672,87116,new mexico,bernalillo,"new mexico,bernalillo"
673,87122,new mexico,bernalillo,"new mexico,bernalillo"
674,87013,new mexico,rio arriba,"new mexico,rio arriba"
675,87026,new mexico,cibola,"new mexico,cibola"
676,87048,new mexico,sandoval,"new mexico,sandoval"
677,87117,new mexico,bernalillo,"new mexico,bernalillo"
678,87015,new mexico,santa fe,"new mexico,santa fe"
679,87002,new mexico,valencia,"new mexico,valencia"
680,87014,new mexico,sandoval,"new mexico,sandoval"
681,87102,new mexico,bernalillo,"new mexico,bernalillo"
682,87111,new mexico,bernalillo,"new mexico,bernalillo"
683,87013,new mexico,san juan,"new mexico,san juan"
684,87048,new mexico,bernalillo,"new mexico,bernalillo"
685,88321,new mexico,torrance,"new mexico,torrance"
686,87068,new mexico,valencia,"new mexico,valencia"
687,87026,new mexico,bernalillo,"new mexico,bernalillo"
688,88301,new mexico,lincoln,"new mexico,lincoln"
689,87144,new mexico,sandoval,"new mexico,sandoval"
690,87120,new mexico,bernalillo,"new mexico,bernalillo"
691,87105,new mexico,bernalillo,"new mexico,bernalillo"
692,87059,new mexico,bernalillo,"new mexico,bernalillo"
693,87070,new mexico,torrance,"new mexico,torrance"
694,88301,new mexico,torrance,"new mexico,torrance"
695,87114,new mexico,bernalillo,"new mexico,bernalillo"
696,87016,new mexico,torrance,"new mexico,torrance"
697,87046,new mexico,sandoval,"new mexico,sandoval"
698,87109,new mexico,bernalillo,"new mexico,bernalillo"
699,87014,new mexico,cibola,"new mexico,cibola"
700,87124,new mexico,sandoval,"new mexico,sandoval"
701,87044,new mexico,sandoval,"new mexico,sandoval"
702,88321,new mexico,guadalupe,"new mexico,guadalupe"
703,87036,new mexico,torrance,"new mexico,torrance"
704,87072,new mexico,sandoval,"new mexico,sandoval"
705,87026,new mexico,valencia,"new mexico,valencia"
706,87113,new mexico,bernalillo,"new mexico,bernalillo"
707,88318,new mexico,lincoln,"new mexico,lincoln"
708,87047,new mexico,bernalillo,"new mexico,bernalillo"
709,87015,new mexico,torrance,"new mexico,torrance"
710,87041,new mexico,sandoval,"new mexico,sandoval"
711,87008,new mexico,bernalillo,"new mexico,bernalillo"
712,87083,new mexico,sandoval,"new mexico,sandoval"
713,87013,new mexico,mckinley,"new mexico,mckinley"
714,87032,new mexico,torrance,"new mexico,torrance"
715,87108,new mexico,bernalillo,"new mexico,bernalillo"
716,87025,new mexico,sandoval,"new mexico,sandoval"
717,87031,new mexico,valencia,"new mexico,valencia"
718,87063,new mexico,torrance,"new mexico,torrance"
719,87123,new mexico,bernalillo,"new mexico,bernalillo"
720,87015,new mexico,bernalillo,"new mexico,bernalillo"
721,87112,new mexico,bernalillo,"new mexico,bernalillo"
722,87023,new mexico,valencia,"new mexico,valencia"
723,87022,new mexico,bernalillo,"new mexico,bernalillo"
724,87006,new mexico,valencia,"new mexico,valencia"
725,87024,new mexico,sandoval,"new mexico,sandoval"
726,87006,new mexico,socorro,"new mexico,socorro"
727,87110,new mexico,bernalillo,"new mexico,bernalillo"
728,87061,new mexico,torrance,"new mexico,torrance"
729,87035,new mexico,santa fe,"new mexico,santa fe"
730,87004,new mexico,sandoval,"new mexico,sandoval"
731,87047,new mexico,sandoval,"new mexico,sandoval"
732,87036,new mexico,socorro,"new mexico,socorro"
733,87013,new mexico,sandoval,"new mexico,sandoval"
734,87053,new mexico,sandoval,"new mexico,sandoval"
735,88318,new mexico,torrance,"new mexico,torrance"
736,87052,new mexico,sandoval,"new mexico,sandoval"
737,87035,new mexico,torrance,"new mexico,torrance"
738,87027,new mexico,sandoval,"new mexico,sandoval"
739,87001,new mexico,sandoval,"new mexico,sandoval"
740,87047,new mexico,santa fe,"new mexico,santa fe"
741,87046,new mexico,rio arriba,"new mexico,rio arriba"
742,36026,alabama,coosa,"alabama,coosa"
743,35046,alabama,chilton,"alabama,chilton"
744,36026,alabama,elmore,"alabama,elmore"
745,36078,alabama,elmore,"alabama,elmore"
746,36078,alabama,tallapoosa,"alabama,tallapoosa"
747,36850,alabama,tallapoosa,"alabama,tallapoosa"
748,36861,alabama,tallapoosa,"alabama,tallapoosa"
749,36866,alabama,macon,"alabama,macon"
750,36879,alabama,chambers,"alabama,chambers"
751,36879,alabama,lee,"alabama,lee"
752,35072,alabama,tallapoosa,"alabama,tallapoosa"
753,35150,alabama,clay,"alabama,clay"
754,36276,alabama,clay,"alabama,clay"
755,36276,alabama,tallapoosa,"alabama,tallapoosa"
756,35010,alabama,tallapoosa,"alabama,tallapoosa"
757,35010,alabama,coosa,"alabama,coosa"
758,35010,alabama,elmore,"alabama,elmore"
759,35046,alabama,coosa,"alabama,coosa"
760,35072,alabama,coosa,"alabama,coosa"
761,35072,alabama,clay,"alabama,clay"
762,35089,alabama,coosa,"alabama,coosa"
763,35136,alabama,coosa,"alabama,coosa"
764,35150,alabama,talladega,"alabama,talladega"
765,35150,alabama,coosa,"alabama,coosa"
766,35151,alabama,coosa,"alabama,coosa"
767,35151,alabama,talladega,"alabama,talladega"
768,35183,alabama,coosa,"alabama,coosa"
769,36255,alabama,clay,"alabama,clay"
770,36080,alabama,elmore,"alabama,elmore"
771,36080,alabama,coosa,"alabama,coosa"
772,36091,alabama,autauga,"alabama,autauga"
773,36091,alabama,coosa,"alabama,coosa"
774,36091,alabama,chilton,"alabama,chilton"
775,36255,alabama,tallapoosa,"alabama,tallapoosa"
776,36256,alabama,clay,"alabama,clay"
777,36256,alabama,tallapoosa,"alabama,tallapoosa"
778,36276,alabama,randolph,"alabama,randolph"
779,36276,alabama,chambers,"alabama,chambers"
780,36853,alabama,tallapoosa,"alabama,tallapoosa"
781,36866,alabama,tallapoosa,"alabama,tallapoosa"
782,36866,alabama,lee,"alabama,lee"
783,36879,alabama,tallapoosa,"alabama,tallapoosa"
784,35089,alabama,tallapoosa,"alabama,tallapoosa"
785,36850,alabama,chambers,"alabama,chambers"
786,36850,alabama,lee,"alabama,lee"
787,35072,alabama,talladega,"alabama,talladega"
788,71430,louisiana,rapides,"louisiana,rapides"
789,71463,louisiana,rapides,"louisiana,rapides"
790,71423,louisiana,grant,"louisiana,grant"
791,71328,louisiana,rapides,"louisiana,rapides"
792,71463,louisiana,evangeline,"louisiana,evangeline"
793,71303,louisiana,rapides,"louisiana,rapides"
794,71447,louisiana,rapides,"louisiana,rapides"
795,70656,louisiana,allen,"louisiana,allen"
796,71467,louisiana,rapides,"louisiana,rapides"
797,71432,louisiana,grant,"louisiana,grant"
798,71455,louisiana,natchitoches,"louisiana,natchitoches"
799,71424,louisiana,rapides,"louisiana,rapides"
800,71360,louisiana,avoyelles,"louisiana,avoyelles"
801,71360,louisiana,grant,"louisiana,grant"
802,71301,louisiana,rapides,"louisiana,rapides"
803,71328,louisiana,avoyelles,"louisiana,avoyelles"
804,71328,louisiana,la salle,"louisiana,la salle"
805,71404,louisiana,grant,"louisiana,grant"
806,71467,louisiana,grant,"louisiana,grant"
807,71351,louisiana,rapides,"louisiana,rapides"
808,71417,louisiana,grant,"louisiana,grant"
809,71463,louisiana,allen,"louisiana,allen"
810,71423,louisiana,rapides,"louisiana,rapides"
811,71367,louisiana,rapides,"louisiana,rapides"
812,71455,louisiana,rapides,"louisiana,rapides"
813,71454,louisiana,winn,"louisiana,winn"
814,71360,louisiana,rapides,"louisiana,rapides"
815,71409,louisiana,rapides,"louisiana,rapides"
816,71447,louisiana,vernon,"louisiana,vernon"
817,71405,louisiana,rapides,"louisiana,rapides"
818,71325,louisiana,rapides,"louisiana,rapides"
819,71427,louisiana,natchitoches,"louisiana,natchitoches"
820,71433,louisiana,rapides,"louisiana,rapides"
821,71346,louisiana,rapides,"louisiana,rapides"
822,71351,louisiana,avoyelles,"louisiana,avoyelles"
823,71325,louisiana,evangeline,"louisiana,evangeline"
824,71302,louisiana,rapides,"louisiana,rapides"
825,71438,louisiana,rapides,"louisiana,rapides"
826,71466,louisiana,rapides,"louisiana,rapides"
827,70656,louisiana,rapides,"louisiana,rapides"
828,71472,louisiana,rapides,"louisiana,rapides"
829,70656,louisiana,vernon,"louisiana,vernon"
830,71427,louisiana,rapides,"louisiana,rapides"
831,71485,louisiana,rapides,"louisiana,rapides"
832,71367,louisiana,evangeline,"louisiana,evangeline"
833,71447,louisiana,natchitoches,"louisiana,natchitoches"
834,71407,louisiana,grant,"louisiana,grant"
835,71438,louisiana,vernon,"louisiana,vernon"
836,71454,louisiana,grant,"louisiana,grant"
837,71404,louisiana,winn,"louisiana,winn"
838,56326,minnesota,otter tail,"minnesota,otter tail"
839,56446,minnesota,otter tail,"minnesota,otter tail"
840,56361,minnesota,douglas,"minnesota,douglas"
841,56308,minnesota,pope,"minnesota,pope"
842,56319,minnesota,douglas,"minnesota,douglas"
843,56326,minnesota,douglas,"minnesota,douglas"
844,56319,minnesota,todd,"minnesota,todd"
845,56360,minnesota,todd,"minnesota,todd"
846,56327,minnesota,douglas,"minnesota,douglas"
847,56343,minnesota,douglas,"minnesota,douglas"
848,56327,minnesota,pope,"minnesota,pope"
849,56446,minnesota,douglas,"minnesota,douglas"
850,56361,minnesota,otter tail,"minnesota,otter tail"
851,56315,minnesota,douglas,"minnesota,douglas"
852,56334,minnesota,douglas,"minnesota,douglas"
853,56385,minnesota,douglas,"minnesota,douglas"
854,56385,minnesota,pope,"minnesota,pope"
855,56339,minnesota,douglas,"minnesota,douglas"
856,56334,minnesota,pope,"minnesota,pope"
857,56360,minnesota,douglas,"minnesota,douglas"
858,56355,minnesota,douglas,"minnesota,douglas"
859,56343,minnesota,pope,"minnesota,pope"
860,56343,minnesota,stevens,"minnesota,stevens"
861,56332,minnesota,douglas,"minnesota,douglas"
862,56354,minnesota,douglas,"minnesota,douglas"
863,56446,minnesota,todd,"minnesota,todd"
864,56339,minnesota,grant,"minnesota,grant"
865,56349,minnesota,pope,"minnesota,pope"
866,56308,minnesota,douglas,"minnesota,douglas"
867,56349,minnesota,douglas,"minnesota,douglas"
868,56315,minnesota,otter tail,"minnesota,otter tail"
869,56343,minnesota,grant,"minnesota,grant"
870,78380,texas,nueces,"texas,nueces"
871,78383,texas,nueces,"texas,nueces"
872,78372,texas,jim wells,"texas,jim wells"
873,78375,texas,jim wells,"texas,jim wells"
874,78383,texas,live oak,"texas,live oak"
875,78355,texas,jim wells,"texas,jim wells"
876,78384,texas,duval,"texas,duval"
877,78384,texas,jim wells,"texas,jim wells"
878,78355,texas,kleberg,"texas,kleberg"
879,78355,texas,brooks,"texas,brooks"
880,78342,texas,jim wells,"texas,jim wells"
881,78372,texas,live oak,"texas,live oak"
882,78332,texas,jim wells,"texas,jim wells"
883,78332,texas,duval,"texas,duval"
884,78380,texas,jim wells,"texas,jim wells"
885,78383,texas,jim wells,"texas,jim wells"
886,49010,michigan,allegan,"michigan,allegan"
887,49078,michigan,allegan,"michigan,allegan"
888,49078,michigan,van buren,"michigan,van buren"
889,49090,michigan,allegan,"michigan,allegan"
890,49323,michigan,allegan,"michigan,allegan"
891,49344,michigan,barry,"michigan,barry"
892,49344,michigan,allegan,"michigan,allegan"
893,49348,michigan,allegan,"michigan,allegan"
894,49423,michigan,allegan,"michigan,allegan"
895,49423,michigan,ottawa,"michigan,ottawa"
896,49426,michigan,ottawa,"michigan,ottawa"
897,49426,michigan,allegan,"michigan,allegan"
898,49434,michigan,ottawa,"michigan,ottawa"
899,49453,michigan,allegan,"michigan,allegan"
900,49090,michigan,van buren,"michigan,van buren"
901,49315,michigan,ottawa,"michigan,ottawa"
902,49348,michigan,kent,"michigan,kent"
903,49010,michigan,van buren,"michigan,van buren"
904,49026,michigan,van buren,"michigan,van buren"
905,49026,michigan,allegan,"michigan,allegan"
906,49055,michigan,van buren,"michigan,van buren"
907,49055,michigan,allegan,"michigan,allegan"
908,49056,michigan,allegan,"michigan,allegan"
909,49056,michigan,van buren,"michigan,van buren"
910,49070,michigan,allegan,"michigan,allegan"
911,49078,michigan,kalamazoo,"michigan,kalamazoo"
912,49080,michigan,allegan,"michigan,allegan"
913,49080,michigan,kalamazoo,"michigan,kalamazoo"
914,49080,michigan,barry,"michigan,barry"
915,49315,michigan,kent,"michigan,kent"
916,49315,michigan,allegan,"michigan,allegan"
917,49316,michigan,kent,"michigan,kent"
918,49328,michigan,allegan,"michigan,allegan"
919,49333,michigan,kent,"michigan,kent"
920,49333,michigan,barry,"michigan,barry"
921,49335,michigan,allegan,"michigan,allegan"
922,49348,michigan,barry,"michigan,barry"
923,49434,michigan,allegan,"michigan,allegan"
924,49450,michigan,allegan,"michigan,allegan"
925,49333,michigan,allegan,"michigan,allegan"
926,49464,michigan,allegan,"michigan,allegan"
927,49316,michigan,barry,"michigan,barry"
928,49316,michigan,allegan,"michigan,allegan"
929,49406,michigan,allegan,"michigan,allegan"
930,49408,michigan,allegan,"michigan,allegan"
931,49419,michigan,allegan,"michigan,allegan"
932,49464,michigan,ottawa,"michigan,ottawa"
933,18034,pennsylvania,lehigh,"pennsylvania,lehigh"
934,18052,pennsylvania,lehigh,"pennsylvania,lehigh"
935,18201,pennsylvania,carbon,"pennsylvania,carbon"
936,18102,pennsylvania,lehigh,"pennsylvania,lehigh"
937,18068,pennsylvania,lehigh,"pennsylvania,lehigh"
938,19529,pennsylvania,berks,"pennsylvania,berks"
939,18195,pennsylvania,lehigh,"pennsylvania,lehigh"
940,18036,pennsylvania,bucks,"pennsylvania,bucks"
941,18106,pennsylvania,lehigh,"pennsylvania,lehigh"
942,18088,pennsylvania,northampton,"pennsylvania,northampton"
943,7865,new jersey,hunterdon,"new jersey,hunterdon"
944,18083,pennsylvania,northampton,"pennsylvania,northampton"
945,18038,pennsylvania,northampton,"pennsylvania,northampton"
946,18091,pennsylvania,northampton,"pennsylvania,northampton"
947,18037,pennsylvania,lehigh,"pennsylvania,lehigh"
948,18062,pennsylvania,berks,"pennsylvania,berks"
949,18035,pennsylvania,northampton,"pennsylvania,northampton"
950,18087,pennsylvania,lehigh,"pennsylvania,lehigh"
951,18064,pennsylvania,northampton,"pennsylvania,northampton"
952,18624,pennsylvania,carbon,"pennsylvania,carbon"
953,19529,pennsylvania,lehigh,"pennsylvania,lehigh"
954,18255,pennsylvania,carbon,"pennsylvania,carbon"
955,18085,pennsylvania,northampton,"pennsylvania,northampton"
956,18053,pennsylvania,lehigh,"pennsylvania,lehigh"
957,18046,pennsylvania,lehigh,"pennsylvania,lehigh"
958,18104,pennsylvania,lehigh,"pennsylvania,lehigh"
959,18255,pennsylvania,luzerne,"pennsylvania,luzerne"
960,18109,pennsylvania,northampton,"pennsylvania,northampton"
961,18201,pennsylvania,schuylkill,"pennsylvania,schuylkill"
962,8886,new jersey,warren,"new jersey,warren"
963,18058,pennsylvania,carbon,"pennsylvania,carbon"
964,18086,pennsylvania,northampton,"pennsylvania,northampton"
965,18071,pennsylvania,carbon,"pennsylvania,carbon"
966,7846,new jersey,warren,"new jersey,warren"
967,18072,pennsylvania,northampton,"pennsylvania,northampton"
968,18032,pennsylvania,northampton,"pennsylvania,northampton"
969,18237,pennsylvania,schuylkill,"pennsylvania,schuylkill"
970,18951,pennsylvania,bucks,"pennsylvania,bucks"
